Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1782029337156735.610	,1782029337156735.630	
0,spmm_kernel,MIX_AIC,47,0,770.680,1782029337241017.990	,1782029337241788.670	
0,spmm_kernel,MIX_AIC,47,1,752.620,1782029337241917.070	,1782029337242669.690	
0,spmm_kernel,MIX_AIC,47,2,756.060,1782029337242786.610	,1782029337243542.670	
0,spmm_kernel,MIX_AIC,47,3,754.680,1782029337243651.050	,1782029337244405.730	
0,spmm_kernel,MIX_AIC,47,4,755.680,1782029337244516.850	,1782029337245272.530	
0,spmm_kernel,MIX_AIC,47,5,750.440,1782029337245383.390	,1782029337246133.830	
0,spmm_kernel,MIX_AIC,47,6,761.360,1782029337246243.890	,1782029337247005.250	
0,spmm_kernel,MIX_AIC,47,7,752.120,1782029337247115.530	,1782029337247867.650	
0,spmm_kernel,MIX_AIC,47,8,755.880,1782029337247974.490	,1782029337248730.370	
0,spmm_kernel,MIX_AIC,47,9,751.440,1782029337248839.430	,1782029337249590.870	
0,spmm_kernel,MIX_AIC,47,10,756.120,1782029337249701.130	,1782029337250457.250	
0,spmm_kernel,MIX_AIC,47,11,754.780,1782029337250566.570	,1782029337251321.350	
0,spmm_kernel,MIX_AIC,47,12,754.060,1782029337251440.250	,1782029337252194.310	
0,spmm_kernel,MIX_AIC,47,13,752.460,1782029337252306.050	,1782029337253058.510	
0,spmm_kernel,MIX_AIC,47,14,756.620,1782029337253167.390	,1782029337253924.010	
0,spmm_kernel,MIX_AIC,47,15,751.720,1782029337254031.190	,1782029337254782.910	
0,spmm_kernel,MIX_AIC,47,16,754.220,1782029337254891.830	,1782029337255646.050	
0,spmm_kernel,MIX_AIC,47,17,754.140,1782029337255754.290	,1782029337256508.430	
0,spmm_kernel,MIX_AIC,47,18,756.020,1782029337256618.270	,1782029337257374.290	
0,spmm_kernel,MIX_AIC,47,19,753.520,1782029337257482.670	,1782029337258236.190	
0,spmm_kernel,MIX_AIC,47,20,755.960,1782029337258344.770	,1782029337259100.730	
0,N/A,PROFILING_DISABLE,49,4,0.000,1782029337264485.190	,1782029337264485.190	
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1782029337264535.930	,1782029337264535.950	
