Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1782037677165733.810	,1782037677165733.830	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,0,78.260,1782037677174812.830	,1782037677174891.090	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,1,29.440,1782037677175028.850	,1782037677175058.290	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,2,13.280,1782037677175173.630	,1782037677175186.910	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,3,10.820,1782037677175297.050	,1782037677175307.870	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,4,9.600,1782037677175421.490	,1782037677175431.090	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,5,8.440,1782037677175555.930	,1782037677175564.370	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,6,8.340,1782037677175673.850	,1782037677175682.190	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,7,8.540,1782037677175792.650	,1782037677175801.190	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,8,8.620,1782037677175906.210	,1782037677175914.830	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,9,8.540,1782037677176021.250	,1782037677176029.790	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,10,8.180,1782037677176133.570	,1782037677176141.750	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,11,8.100,1782037677176255.130	,1782037677176263.230	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,12,8.060,1782037677176377.290	,1782037677176385.350	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,13,8.620,1782037677176498.190	,1782037677176506.810	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,14,8.300,1782037677176615.250	,1782037677176623.550	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,15,8.200,1782037677176731.470	,1782037677176739.670	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,16,8.440,1782037677176841.970	,1782037677176850.410	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,17,8.100,1782037677176958.450	,1782037677176966.550	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,18,8.400,1782037677177075.530	,1782037677177083.930	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,19,8.380,1782037677177189.230	,1782037677177197.610	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,20,8.100,1782037677177309.790	,1782037677177317.890	
0,N/A,PROFILING_DISABLE,49,4,0.000,1782037677178155.330	,1782037677178155.330	
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1782037677178209.670	,1782037677178209.670	
