Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.000,1782037701016773.710	,1782037701016773.710	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,0,76.540,1782037701026811.330	,1782037701026887.870	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,1,15.480,1782037701027018.390	,1782037701027033.870	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,2,16.880,1782037701027161.730	,1782037701027178.610	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,3,16.340,1782037701027301.090	,1782037701027317.430	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,4,16.520,1782037701027427.310	,1782037701027443.830	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,5,16.240,1782037701027553.890	,1782037701027570.130	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,6,16.260,1782037701027677.770	,1782037701027694.030	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,7,16.960,1782037701027804.130	,1782037701027821.090	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,8,15.980,1782037701027930.970	,1782037701027946.950	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,9,16.380,1782037701028053.930	,1782037701028070.310	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,10,15.920,1782037701028181.970	,1782037701028197.890	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,11,15.660,1782037701028303.170	,1782037701028318.830	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,12,16.100,1782037701028424.450	,1782037701028440.550	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,13,16.940,1782037701028543.950	,1782037701028560.890	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,14,16.280,1782037701028666.190	,1782037701028682.470	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,15,16.120,1782037701028785.110	,1782037701028801.230	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,16,16.240,1782037701028904.670	,1782037701028920.910	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,17,16.380,1782037701029024.290	,1782037701029040.670	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,18,16.040,1782037701029144.330	,1782037701029160.370	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,19,16.440,1782037701029264.850	,1782037701029281.290	
0,spmm_kernel_aic8_ktile256,MIX_AIC,47,20,16.320,1782037701029384.870	,1782037701029401.190	
0,N/A,PROFILING_DISABLE,49,4,0.000,1782037701030172.150	,1782037701030172.150	
0,N/A,PLACE_HOLDER_SQE,49,5,0.020,1782037701030226.790	,1782037701030226.810	
